SRID,IncidentGlobalID,SRCreatedDate,InsCreatedDate,WOCreatedDate,SRCategory,BoroughCode,RiskRating
23327631,7235C9FE-EEEB-41AE-A285-385E347AD3D5,2022-04-04 18:51:23,,,Illegal Tree Damage,Queens,
23374413,44FBBF4F-635F-4A65-B657-53E5EEB95B84,2022-04-14 17:01:00,2022-04-19 11:47:27,2022-04-19 11:49:00,Hazard,Staten Island,9.0
23343538,6CC302EA-1EA3-4B29-8CAE-9A38A6BC64C4,2022-04-10 16:21:36,,,Hazard,Queens,
23306748,B5F61887-1C5F-4D96-BDD6-DDA26CD8F095,2022-03-31 16:15:03,,,Remove Tree,Queens,
23284067,5862687B-8729-4B85-B3B8-A1E713453DBD,2022-03-28 15:27:00,2022-04-01 14:10:23,2022-04-01 14:11:01,Remove Tree,Staten Island,7.0
23475731,60E86616-6E2E-4DAE-BF9C-F31206F26865,2022-04-29 12:40:14,2021-04-20 12:37:00,2021-04-20 12:39:00,Prune,Queens,5.0
23343244,5EC80B0F-A77B-45DD-81D2-A0A329F0ACFF,2022-04-08 00:07:00,2022-02-08 16:51:38,2022-02-08 16:52:05,Prune,Staten Island,6.0
23343244,5EC80B0F-A77B-45DD-81D2-A0A329F0ACFF,2022-04-08 00:07:00,2022-02-08 16:51:38,2022-02-08 16:52:05,Prune,Staten Island,6.0
23400519,B3DC2233-4A4D-443C-BE63-846663C5FAAB,2022-04-19 20:05:00,2022-04-20 14:43:00,,Remove Tree,Queens,6.0
23400519,B3DC2233-4A4D-443C-BE63-846663C5FAAB,2022-04-19 20:05:00,2022-04-20 14:43:00,,Remove Tree,Queens,7.0
23400519,B3DC2233-4A4D-443C-BE63-846663C5FAAB,2022-04-19 20:05:00,2022-04-20 14:43:00,,Remove Tree,Queens,6.0
23419047,32DE266F-DCC7-4446-A73F-E705257C494D,2022-04-21 22:15:00,2022-04-22 14:21:00,2022-04-22 14:24:00,Hazard,Queens,6.0
23419047,32DE266F-DCC7-4446-A73F-E705257C494D,2022-04-21 22:15:00,2022-04-22 14:21:00,2022-04-22 14:24:00,Hazard,Queens,7.0
23419047,32DE266F-DCC7-4446-A73F-E705257C494D,2022-04-21 22:15:00,2022-04-22 14:21:00,2022-04-22 14:24:00,Hazard,Queens,8.0
23419047,32DE266F-DCC7-4446-A73F-E705257C494D,2022-04-21 22:15:00,2022-04-22 14:18:00,2022-04-22 14:21:00,Hazard,Queens,8.0
23360859,96BE2542-D16F-4C4A-8492-F22888DBE93E,2022-04-12 12:27:00,2022-04-13 16:41:43,2022-04-13 16:50:00,Remove Tree,Queens,7.0
23360859,96BE2542-D16F-4C4A-8492-F22888DBE93E,2022-04-12 12:27:00,2022-04-13 16:41:43,2022-04-13 16:50:00,Remove Tree,Queens,7.0
23415339,19ADF427-23FB-4DB8-AC1D-CE6F1B3CE07A,2022-04-21 16:25:00,2022-04-22 16:10:09,,Hazard,Brooklyn,7.0
23343234,5CE34A65-F650-4394-AD51-D4D456EACFA1,2022-04-07 21:32:31,,,Hazard,Queens,
23348866,30A817BC-5AFB-4D04-9B7E-2B2BABF8A14B,2022-04-08 21:18:03,,,Hazard,Queens,
23304185,43247E32-5144-460F-B12F-EB0FFF635429,2022-04-01 19:36:00,2022-04-04 17:25:07,,Hazard,Queens,7.0
23304134,021D1132-F401-4CE9-A37F-7FE5F53F8386,2022-04-01 13:56:00,2022-04-12 15:23:44,,Prune,Queens,4.0
23304114,E70C56F5-302B-4021-B436-5F447F68F914,2022-04-01 11:55:02,,,Remove Tree,Queens,
23442034,5F43D181-E725-4987-AE01-B21BA8A45EFA,2022-04-25 00:50:48,2022-04-25 17:29:20,,Hazard,Brooklyn,6.0
23304077,C9B7E8E6-918E-4F26-92D7-16D806F1D3EB,2022-03-31 20:45:00,2022-04-04 18:17:26,,Hazard,Queens,6.0
23446346,8E90AC3A-E866-4702-BF25-5E732CC8EAA3,2022-04-25 16:30:16,,,Remove Tree,Queens,
23343550,1889558F-04B5-46EB-ABDA-9B7356F275B2,2022-04-10 20:55:11,,,Hazard,Brooklyn,
23799215,17F98979-5C19-4584-8573-CBF3043AC61B,2022-06-21 13:53:00,,,Hazard,Queens,
22848194,B4B90C7F-7783-4038-9840-2C80B9132606,2022-01-18 23:15:00,2022-02-17 15:42:48,2022-02-17 15:47:16,Remove Tree,Staten Island,8.0
23365195,EBA37467-6F6C-4487-8BCB-CA674F63B7F1,2022-04-12 16:50:05,,,Remove Tree,Queens,
23343367,92C2745E-A905-4D9C-B5EE-20784CFDA546,2022-04-08 20:35:04,,,Remove Tree,Brooklyn,
23348900,AD0E53FC-7704-457A-9606-5D39FD547818,2022-04-09 00:26:00,2022-04-14 16:20:36,,Hazard,Queens,7.0
23383511,F3932E3A-AD0E-4AD9-A568-76D22C4488D0,2022-04-17 19:58:27,2022-04-19 13:49:55,,Remove Tree,Queens,7.0
23383511,F3932E3A-AD0E-4AD9-A568-76D22C4488D0,2022-04-17 19:58:27,2022-04-19 13:49:55,,Remove Tree,Queens,6.0
23303987,EA49149E-75A4-4AB4-893F-F0FB8416EB5A,2022-03-31 13:35:25,,,Hazard,Queens,
23386786,E2E71E07-FF33-4354-B992-9E243D7B36C0,2022-04-16 18:29:00,2022-04-19 16:42:51,2022-04-19 16:48:16,Rescue/Preservation,Queens,
23361101,C4BDDF27-3DE7-43D5-9444-CE2A63C07199,2022-04-14 17:19:00,2022-04-19 16:02:15,2022-04-19 16:03:06,Remove Tree,Queens,8.0
22772161,601ECBC3-164E-4024-AEFE-652C7CB9D5A9,2022-01-03 22:05:00,2022-01-04 17:28:08,2022-01-04 17:29:00,Remove Tree,Manhattan,7.0
23460869,484EC28B-CB0F-4B14-BE90-3016A9DA1265,2022-04-27 14:01:23,2022-04-28 16:14:20,,Hazard,Bronx,6.0
23342840,3A3782BC-7374-4DE0-85AD-05D23C4E9FA3,2022-04-07 23:25:29,,,Hazard,Brooklyn,
23165777,AF68B9B9-7F8F-4239-9940-809D994F6FA9,2022-03-06 13:45:07,2022-04-01 15:23:48,,Illegal Tree Damage,Bronx,5.0
23330551,108F08AD-FCC9-48BF-AAC9-612AE9CC91D6,2022-04-05 14:26:00,2022-04-07 12:07:47,2022-04-07 12:08:00,Hazard,Queens,9.0
23199627,C108EF57-D59E-4DCA-BCEB-6E0EF7A10F94,2022-03-17 19:51:00,,,Remove Tree,Queens,
23409733,49A03119-3F76-4BBA-A1B2-55ED9717BB04,2022-04-20 18:16:00,2022-04-21 13:47:00,,Hazard,Queens,8.0
23383574,6F16AD48-BCE9-4159-8D76-C64C7D15FD8D,2022-04-18 15:25:11,,,Hazard,Brooklyn,
23463519,4D96A693-7F6A-4959-9DED-D9B3056A559E,2022-04-27 18:01:00,2022-04-28 15:08:39,,Illegal Tree Damage,Manhattan,7.0
23199604,CD1D41C2-5591-4D7E-A4BE-AACE460CAFB6,2022-03-16 13:00:07,,,Remove Tree,Bronx,
23325751,C38BE482-CBF0-4803-82D0-FCB5CA78B4AB,2022-04-04 18:35:31,2022-04-05 12:18:25,2022-04-05 12:19:20,Remove Tree,Queens,7.0
23325751,C38BE482-CBF0-4803-82D0-FCB5CA78B4AB,2022-04-04 18:35:31,2022-04-05 12:18:25,2022-04-05 12:19:20,Remove Tree,Queens,7.0
23325751,C38BE482-CBF0-4803-82D0-FCB5CA78B4AB,2022-04-04 18:35:31,2022-04-05 12:18:25,2022-04-05 12:19:20,Remove Tree,Queens,6.0
23363111,76B2F060-AE2A-42CF-9F77-8CEB7EA6D058,2022-04-12 12:00:00,2022-04-19 15:41:00,,Illegal Tree Damage,Brooklyn,4.0
23172850,7E40DB40-9037-49F6-AE44-276B1C5CD962,2022-03-07 19:34:47,,,Root/Sewer/Sidewalk,Brooklyn,
23417693,5E4672D1-5442-4954-9BD4-F413E665B586,2022-04-21 18:25:00,2022-04-22 15:32:02,,Hazard,Queens,4.0
23368954,02F1319C-E88F-4345-8AD7-396AECCA0614,2022-04-13 14:24:00,2022-04-14 14:29:56,2022-04-14 14:30:49,Remove Tree,Queens,8.0
23368954,02F1319C-E88F-4345-8AD7-396AECCA0614,2022-04-13 14:24:00,2022-04-14 14:29:56,2022-04-14 14:30:49,Remove Tree,Queens,8.0
23368954,02F1319C-E88F-4345-8AD7-396AECCA0614,2022-04-13 14:24:00,2022-04-14 14:29:56,2022-04-14 14:30:49,Remove Tree,Queens,7.0
23451555,97C25C5D-9AE3-4956-90F7-11B87C7DEDA7,2022-04-26 10:50:59,2022-04-29 18:15:19,,Remove Tree,Brooklyn,6.0
23347145,9E72676F-4D8D-474B-8B1E-F134062E7784,2022-04-08 16:40:14,,,Hazard,Brooklyn,
23467013,22610EF7-F660-4319-9912-D3DF039AB7E0,2022-04-28 03:29:00,2019-08-15 09:49:55,2019-08-15 09:51:07,Prune,Queens,8.0
23392665,B2F97379-FEC0-486D-AF3D-C4AFD678621A,2022-04-18 11:40:04,,,Hazard,Queens,
23269512,E271EE24-DC3B-428A-B38F-B8A3E8D076AD,2022-03-25 17:21:00,2022-03-30 14:18:22,,Remove Tree,Queens,3.0
23383653,98368A21-8115-4353-80AD-D850DCCD1EF5,2022-04-19 11:55:16,,,Hazard,Brooklyn,
23360954,15FEF4C0-E471-4B2F-B85D-2F6CCE89357C,2022-04-13 11:50:06,2022-04-15 12:37:20,,Remove Tree,Brooklyn,4.0
23360954,15FEF4C0-E471-4B2F-B85D-2F6CCE89357C,2022-04-13 11:50:06,2022-04-15 12:37:20,,Remove Tree,Brooklyn,5.0
23360954,15FEF4C0-E471-4B2F-B85D-2F6CCE89357C,2022-04-13 11:50:06,2022-04-15 12:37:20,,Remove Tree,Brooklyn,6.0
23360954,15FEF4C0-E471-4B2F-B85D-2F6CCE89357C,2022-04-13 11:50:06,2022-04-15 12:37:20,,Remove Tree,Brooklyn,6.0
23207584,1ACA8DAF-A7B1-4E73-AE7A-77AE5A529995,2022-03-15 17:47:00,2022-03-24 17:08:44,2022-03-24 17:09:00,Hazard,Manhattan,8.0
23207584,1ACA8DAF-A7B1-4E73-AE7A-77AE5A529995,2022-03-15 17:47:00,2022-03-24 17:06:47,2022-03-24 17:07:00,Hazard,Manhattan,9.0
23325936,A1701109-282A-4335-BE65-1AD4640390C5,2022-04-05 23:10:17,,,Remove Tree,Brooklyn,
23399838,60781437-512E-4DC1-9B4F-C24DCCE099ED,2022-04-19 16:25:00,2022-04-19 17:20:00,2022-04-19 17:21:00,Hazard,Queens,8.0
23399838,60781437-512E-4DC1-9B4F-C24DCCE099ED,2022-04-19 16:25:00,2022-04-19 17:20:00,2022-04-19 17:21:00,Hazard,Queens,7.0
23392664,B2F97379-FEC0-486D-AF3D-C4AFD678621A,2022-04-18 11:36:45,,,Remove Tree,Queens,
23208536,3F0FA71D-08F4-4C94-AEAD-20676E8AC004,2022-03-16 14:59:19,2022-04-14 13:44:05,,Illegal Tree Damage,Bronx,6.0
23382986,FFC76C6A-E510-457C-8028-3BD1C88309DB,2022-04-15 19:43:50,2022-04-18 12:21:25,,Remove Tree,Queens,8.0
23305866,B7C77E7D-E84E-46F6-AAA1-9D3A18D0259C,2022-04-08 11:31:00,2022-04-11 12:55:00,,Prune,Queens,7.0
23305866,B7C77E7D-E84E-46F6-AAA1-9D3A18D0259C,2022-04-08 11:31:00,2022-04-11 12:55:00,,Prune,Queens,6.0
23195303,3C635303-9745-45B5-8107-D14C9ECE0665,2022-03-11 14:36:21,2022-04-14 13:25:11,2022-04-14 13:28:54,Illegal Tree Damage,Bronx,6.0
23195303,3C635303-9745-45B5-8107-D14C9ECE0665,2022-03-11 14:36:21,2022-04-14 13:50:31,2022-04-14 13:52:47,Illegal Tree Damage,Bronx,6.0
23195303,3C635303-9745-45B5-8107-D14C9ECE0665,2022-03-11 14:36:21,2022-04-14 13:56:10,2022-04-14 13:57:45,Illegal Tree Damage,Bronx,6.0
23333373,9ECFE04C-562C-4B47-BA6C-3FC68531C6EB,2022-04-05 18:58:00,2022-04-07 14:53:36,2022-04-07 14:55:23,Hazard,Staten Island,
23343583,1E4CFC3A-88A3-4054-947E-C4A13908329A,2022-04-11 13:25:00,2022-04-12 15:52:30,2022-04-12 15:53:00,Hazard,Brooklyn,8.0
23332858,DDCA6968-99CC-461A-8ECA-062BF97B15EB,2022-04-05 16:21:00,2022-04-13 17:34:17,2022-04-13 17:37:16,Hazard,Queens,
23417698,5ECEDCD8-AEDF-416A-B236-7D35D5E32D25,2022-04-21 19:32:00,2022-04-22 15:56:00,,Hazard,Queens,
23454799,A3FBB30E-B5B8-4C20-A0DC-D3A20C962233,2022-04-26 16:40:55,2022-04-29 14:16:21,,Prune,Bronx,3.0
23183303,098A78A3-6576-4163-8A81-18048DCF28E4,2022-03-09 14:35:18,,,Root/Sewer/Sidewalk,Brooklyn,
23269110,72E9682B-4662-4636-BB87-254E99D4E593,2022-03-25 18:35:00,2022-03-31 15:26:20,2022-03-31 15:27:56,Hazard,Queens,6.0
23397507,B8B4F710-D0C4-40F8-B1A8-838C85B3A107,2022-04-19 11:00:00,2022-04-19 15:12:25,2022-04-19 15:14:00,Hazard,Queens,9.0
23303979,51A02BCC-83DD-49A8-A20F-F4ACD71FE2A6,2022-03-31 13:13:00,2022-04-06 15:21:00,2022-04-06 15:45:00,Illegal Tree Damage,Brooklyn,6.0
23304184,9DF1508E-9FC1-47F6-9096-1082C160666C,2022-04-01 19:20:02,,,Remove Tree,Queens,
23408910,B0959B1D-D1FA-4A58-9533-C7749FFB759E,2022-04-20 17:06:00,2022-04-22 13:17:12,,Hazard,Queens,5.0
23360908,56FEB0AC-FF65-444F-AAAF-2A97DBF00EEE,2022-04-12 18:04:01,,,Prune,Brooklyn,
23359968,09119041-D79A-45B6-AA93-F9A22820F012,2022-04-11 18:13:13,2022-04-12 14:06:07,,Hazard,Bronx,6.0
23343578,4883FB0C-71B7-4BBF-BC15-5D2C308D8744,2022-04-11 08:53:00,2022-04-20 19:01:00,,Illegal Tree Damage,Brooklyn,4.0
23325729,6B3D8F14-E500-4C64-9E26-35DCF58A0305,2022-04-04 16:02:09,,,Hazard,Queens,
23360834,5F70535A-95C4-4395-B5EE-6E123769419E,2022-04-11 21:26:20,,,Hazard,Queens,
23344122,6E7BC11D-DD37-465B-815A-1E9C3CB60150,2022-04-08 10:50:02,,,Hazard,Brooklyn,
22809626,E9CBC43B-B5EF-4282-BD9C-0BC23580105B,2022-01-12 22:01:43,,,Remove Tree,Queens,
23325979,6B956309-B26E-4DA7-A7E4-73C49B267375,2022-04-06 16:40:00,2022-04-07 15:03:12,2022-04-07 15:03:31,Hazard,Queens,6.0
23325979,6B956309-B26E-4DA7-A7E4-73C49B267375,2022-04-06 16:40:00,2022-04-07 15:03:12,2022-04-07 15:03:31,Hazard,Queens,9.0
23422887,9B2B77F6-525A-436B-9854-1CCE13BFD9EE,2022-04-22 16:55:10,2022-04-29 13:26:25,,Prune,Brooklyn,7.0
23301332,CD7710FF-E00E-4A3B-84E6-F79E33B6A3EC,2022-03-30 20:50:00,2022-04-11 16:41:57,,Hazard,Queens,3.0
23262373,325B05CD-EC3C-434B-9157-A2220662A933,2022-03-24 17:00:08,2022-03-29 13:58:52,,Remove Tree,Queens,7.0
23412190,870E91DF-5B00-4B5A-93D2-DA1A888C8F08,2022-04-21 02:48:00,2022-04-21 13:15:05,,Remove Tree,Queens,3.0
23383486,F4C90645-64E6-4B64-AC05-B699E6332AE2,2022-04-16 21:14:04,,,Remove Tree,Queens,
23397504,98368A21-8115-4353-80AD-D850DCCD1EF5,2022-04-19 09:57:00,2022-04-19 14:38:11,2022-04-19 14:38:00,Hazard,Brooklyn,9.0
23352879,30446AA2-9469-4C08-9049-483C3FDC574F,2022-04-09 22:36:00,2022-04-13 13:09:51,2022-04-13 13:10:00,Prune,Queens,9.0
23210785,CC37828D-3441-4400-BCB6-0ED1837D3E02,2022-03-16 22:12:09,2022-04-15 14:45:25,,Hazard,Bronx,6.0
23205345,4D1B8040-3DB2-4291-A39A-462E841C7E21,2022-03-14 19:55:00,2022-03-15 11:38:00,2022-03-15 11:41:00,Hazard,Queens,9.0
23360965,A67E14AD-EC14-4CF8-A577-C13051B34FA9,2022-04-13 13:48:00,2022-04-14 16:40:39,2022-04-14 16:41:27,Remove Tree,Queens,6.0
23360965,A67E14AD-EC14-4CF8-A577-C13051B34FA9,2022-04-13 13:48:00,2022-04-14 16:40:39,2022-04-14 16:41:27,Remove Tree,Queens,6.0
23340900,82AA92ED-017C-434A-8E23-B43113C0D8CB,2022-04-07 16:24:39,2022-04-08 16:37:25,,Hazard,Queens,
23397506,F8C303BE-51DA-46D3-AF73-26AC2C26B982,2022-04-19 10:50:00,2022-04-19 12:30:02,2022-04-19 12:31:00,Hazard,Brooklyn,6.0
23397506,F8C303BE-51DA-46D3-AF73-26AC2C26B982,2022-04-19 10:50:00,2022-04-19 12:30:02,2022-04-19 12:31:00,Hazard,Brooklyn,7.0
23397506,F8C303BE-51DA-46D3-AF73-26AC2C26B982,2022-04-19 10:50:00,2022-04-19 12:30:02,2022-04-19 12:31:00,Hazard,Brooklyn,7.0
23380978,2FABF3D7-75E6-442A-B145-17E211AD636D,2022-04-15 14:56:00,2022-04-19 14:07:29,2022-04-19 14:09:46,Prune,Brooklyn,9.0
23350226,521FE364-C0C5-4BC2-9ABB-98D899838497,2022-04-09 14:49:36,2022-04-13 15:14:50,,Hazard,Brooklyn,7.0
23350226,521FE364-C0C5-4BC2-9ABB-98D899838497,2022-04-09 14:49:36,2022-04-13 15:14:50,,Hazard,Brooklyn,7.0
23278119,43B983FF-B47C-4128-BBA8-27F1E435DFD1,2022-03-29 19:24:00,2022-03-31 16:24:32,,Hazard,Queens,6.0
23383495,D6A98B55-E413-41FC-97B2-2F3314E7CFF8,2022-04-16 22:54:36,,,Remove Tree,Queens,
23343387,95FAF9FB-668B-4879-BA97-CD32FB480C7D,2022-04-08 22:30:08,,,Remove Tree,Bronx,
23586301,DD1B2393-DF97-40E8-BFC7-A53039FAA3D8,2022-05-18 13:10:00,,,Remove Tree,Manhattan,
23422875,FD8CCA77-7C34-4640-A5B1-23E851B52BC2,2022-04-22 16:15:00,2022-04-25 16:00:22,,Remove Tree,Queens,7.0
22948574,141B8CE9-6349-4DCC-90ED-61AC876F8D6F,2022-02-04 18:02:00,2022-03-03 15:04:43,2022-03-03 15:07:00,Illegal Tree Damage,Queens,10.0
23399877,CF05A24C-0511-410A-BBC5-42715559EEE9,2022-04-19 20:25:00,2022-04-08 17:16:00,2022-04-08 17:17:00,Hazard,Queens,
23562555,A62AAC36-4D90-4E2D-9D18-7394C58B9FA0,2022-05-16 13:05:12,2022-05-18 16:14:42,2022-05-18 16:16:28,Hazard,Brooklyn,9.0
23562555,A62AAC36-4D90-4E2D-9D18-7394C58B9FA0,2022-05-16 13:05:12,2022-05-18 16:14:42,2022-05-18 16:16:28,Hazard,Brooklyn,8.0
23562555,A62AAC36-4D90-4E2D-9D18-7394C58B9FA0,2022-05-16 13:05:12,2022-05-18 16:14:42,2022-05-18 16:16:28,Hazard,Brooklyn,7.0
23562555,A62AAC36-4D90-4E2D-9D18-7394C58B9FA0,2022-05-16 13:05:12,2022-05-18 16:14:42,2022-05-18 16:16:28,Hazard,Brooklyn,8.0
23305892,A06F8F2B-D713-49D0-9C64-681E5D479B69,2022-04-19 12:45:00,2022-04-19 17:15:00,2022-04-19 17:16:00,Hazard,Queens,
23333374,9ECFE04C-562C-4B47-BA6C-3FC68531C6EB,2022-04-05 18:58:21,,,Hazard,Staten Island,
23389296,40DE2808-5A21-4210-B234-A594790B25F3,2022-04-17 12:35:00,2022-04-16 16:28:38,2022-04-16 16:29:00,Prune,Manhattan,7.0
23389296,40DE2808-5A21-4210-B234-A594790B25F3,2022-04-17 12:35:00,2022-04-16 16:24:32,2022-04-16 16:24:00,Prune,Manhattan,7.0
23330087,404334B3-1D56-49FF-BC93-EC6F92AA6416,2022-04-05 12:35:13,,,Hazard,Queens,
23865652,A3B20931-A857-458B-B485-F8790843CA59,2022-06-27 19:56:35,,,Remove Tree,Queens,
23340927,2B6D38D9-A675-45AE-8CBC-60C18323B028,2022-04-07 19:18:52,2022-04-14 15:03:28,2022-04-14 15:05:08,Remove Tree,Manhattan,5.0
23365213,A304F3A6-F57B-47E2-8B39-7E747901CCAF,2022-04-12 18:26:04,,,Hazard,Queens,
23327632,A1C2ABC1-AD01-4227-BE98-5BF7AB179D8D,2022-04-04 18:55:00,2021-11-18 18:15:50,2021-11-18 18:16:24,Prune,Staten Island,4.0
23412181,A394C306-D504-4AA1-8D38-84D06BC545FC,2022-04-20 23:31:55,2022-04-25 14:56:15,,Root/Sewer/Sidewalk,Queens,6.0
23789528,E7643BB1-9917-44A0-9D9F-D97AC2A13ACD,2022-06-18 19:17:00,2022-06-24 19:09:00,,Hazard,Queens,
23623026,9E676F2D-EEDD-4CA8-A8FC-50748904714D,2022-05-23 19:32:00,2022-06-03 19:33:00,,Illegal Tree Damage,Brooklyn,4.0
23446363,19CBB07F-830C-4A25-B747-C30D24592B17,2022-04-25 18:30:48,2022-04-26 12:50:15,,Hazard,Queens,
23215825,54CEB358-58F7-43BE-BC98-5CF2278D6154,2022-03-18 16:01:14,,,Remove Tree,Brooklyn,
23330538,59FAEB91-03F4-4B71-8D9C-04C0F9712C8B,2022-04-05 13:37:00,2022-04-05 13:48:40,2022-04-05 13:49:30,Hazard,Brooklyn,7.0
23358950,0CF4AFE3-C034-4ADF-8AF3-B5D51F431C2A,2022-04-11 16:45:06,,,Remove Tree,Queens,
23723648,7399C5D3-B243-4995-8C0B-5429A24FF928,2022-06-02 20:42:00,2022-06-10 18:26:00,,Hazard,Brooklyn,8.0
23738553,114CF392-A432-492F-8EAD-68F07A563191,2022-06-06 14:13:00,2022-06-07 11:17:36,2022-06-07 11:18:51,Prune,Brooklyn,9.0
23431735,A38F5043-F6DD-4F48-8F6F-0B09C4D6C529,2022-04-23 17:17:16,2022-04-25 15:11:29,,Hazard,Brooklyn,6.0
23458282,CCFCAF71-EE7C-4A45-95A6-D180DF3DA702,2022-04-26 21:19:56,2022-04-27 14:14:57,,Hazard,Bronx,6.0
23304131,62B05D06-B6B3-4A49-B749-4720255B2721,2022-04-01 13:46:51,,,Hazard,Queens,
23396487,B0DFD235-EAE8-4C63-9D59-05D929848BB2,2022-04-18 17:40:00,2022-04-22 12:22:01,2022-04-22 12:47:40,Rescue/Preservation,Brooklyn,8.0
23383551,7FCAF621-A310-4118-B014-2781EA4232EC,2022-04-18 14:10:07,2022-04-19 15:17:23,,Remove Tree,Brooklyn,3.0
23371141,E9EEBDC7-BF59-4832-84D4-7F4E428FD741,2022-04-13 20:21:00,,,Remove Tree,Brooklyn,
23436661,794719A9-8C80-4451-9039-3BC5B660FDE1,2022-04-23 23:18:43,2022-04-26 15:11:05,2022-04-26 15:12:07,Remove Tree,Brooklyn,8.0
23746768,EE92B806-10D5-4A3D-99F6-4A3ED7CE6369,2022-06-07 08:09:00,2022-02-01 18:34:50,2022-02-02 00:03:11,Remove Tree,Staten Island,7.0
23746768,EE92B806-10D5-4A3D-99F6-4A3ED7CE6369,2022-06-07 08:09:00,2022-02-01 18:34:50,2022-02-02 00:03:11,Remove Tree,Staten Island,8.0
23676539,15006274-1EBC-4C06-A471-3D62F7621584,2022-05-28 13:50:00,2022-06-23 14:56:53,,Prune,Manhattan,7.0
23451548,04C8F51F-5E8E-42C6-A80E-783FE7BBB424,2022-04-26 06:17:37,2022-01-10 12:50:32,2022-01-10 12:50:51,Hazard,Bronx,6.0
23290718,A758AA4F-3A0B-493A-8525-2219D9C83D6F,2022-03-29 14:51:00,2022-04-06 15:09:15,,Hazard,Brooklyn,4.0
22975270,4E5C64B8-A82E-40CF-9F0D-9BE2DE4B8443,2022-02-08 19:16:00,2022-02-09 13:58:12,2022-02-09 13:58:28,Hazard,Queens,
23310098,62B05D06-B6B3-4A49-B749-4720255B2721,2022-04-01 13:44:31,,,Hazard,Queens,
23304290,29A03DA0-EE2D-493F-A227-A162440F6DF6,2022-04-03 10:09:13,,,Hazard,Brooklyn,
23361377,4CA6AF15-A568-459A-BF68-69D342C07D15,2022-04-11 19:55:00,2022-04-14 16:07:34,2022-04-14 16:08:14,Hazard,Queens,
23760404,F3C76A34-3960-403B-980A-827482ED8ED5,2022-06-12 17:15:43,2022-06-17 13:12:02,,Hazard,Bronx,6.0
23395171,1388D5B0-0DCF-41AE-9BA4-A721A4F3E18E,2022-04-18 18:06:00,2022-04-19 15:26:00,2022-04-19 15:30:00,Remove Tree,Queens,8.0
23395171,1388D5B0-0DCF-41AE-9BA4-A721A4F3E18E,2022-04-18 18:06:00,2022-04-19 15:26:00,2022-04-19 15:30:00,Remove Tree,Queens,9.0
23199155,A6188EFD-FCB9-40D5-A187-D02D0332C0FD,2022-03-12 15:53:00,,,Hazard,Staten Island,
23324439,15B5F776-EF4C-4F6F-B04C-E7423E9EA6F7,2022-04-04 14:07:16,,,Hazard,Brooklyn,
23165802,776F3942-8CB0-4F91-9A97-7D4BE2DF6658,2022-03-06 17:29:00,2022-03-15 15:53:50,2022-03-15 15:54:53,Hazard,Queens,9.0
23608130,07F859AD-A757-471A-AAB9-DBD27DCD63DF,2022-05-19 17:38:00,,,Remove Tree,Queens,
22913530,ED55FBDC-C277-47E4-B67D-D5EF008BFDF7,2022-01-30 12:59:00,2022-02-01 15:20:16,2022-02-01 15:20:00,Remove Tree,Queens,9.0
22913530,ED55FBDC-C277-47E4-B67D-D5EF008BFDF7,2022-01-30 12:59:00,2022-02-01 17:51:14,,Remove Tree,Queens,3.0
22913530,ED55FBDC-C277-47E4-B67D-D5EF008BFDF7,2022-01-30 12:59:00,2022-02-01 17:50:47,,Remove Tree,Queens,3.0
23231333,4D7BBFF9-793F-4F6B-A075-F83504C92A05,2022-03-20 21:14:17,,,Plant Tree,Brooklyn,
23746879,1554184B-C706-4E58-90B1-C612B3706F7B,2022-06-07 17:10:02,,,Hazard,Brooklyn,
23799144,F37E320F-4168-4AB9-8490-4CD439D28A20,2022-06-20 23:49:51,2022-06-24 15:13:05,,Hazard,Brooklyn,7.0
23326049,90F98DF4-15BF-4904-980C-F9C08B9C0952,2022-04-07 13:21:56,,,Remove Tree,Staten Island,
23343377,F32BB29E-B420-4442-BBBD-8791981BCC93,2022-04-08 21:18:00,2022-04-12 13:39:00,,Remove Tree,Queens,6.0
23343377,F32BB29E-B420-4442-BBBD-8791981BCC93,2022-04-08 21:18:00,2022-04-12 13:53:00,,Remove Tree,Queens,4.0
23343377,F32BB29E-B420-4442-BBBD-8791981BCC93,2022-04-08 21:18:00,2022-04-12 13:46:00,,Remove Tree,Queens,4.0
22922026,7FA86BBA-57D8-4E91-ABF5-841765EF03DD,2022-01-31 19:25:15,,,Hazard,Brooklyn,
23366645,613D267D-34A4-46E1-8AC6-0AD36E10757E,2022-04-12 18:50:09,2022-04-15 16:45:00,,Remove Tree,Queens,6.0
23301347,25B7C0E0-7F16-480F-A959-302B6F4E7886,2022-03-30 21:53:04,,,Plant Tree,Brooklyn,
23285647,26A5C35D-1B60-4DB3-A669-F78A571A7DFC,2022-03-28 15:42:00,2022-04-04 17:01:44,,Prune,Bronx,6.0
23324467,E12A5B36-3C3B-4763-ABC5-EE007257958E,2022-04-04 16:37:24,,,Plant Tree,Brooklyn,
23349778,A2AC64D9-9459-4BD3-AC7F-3E1D8A4ED194,2022-04-09 10:26:42,,,Hazard,Brooklyn,
23320585,29380B0A-3A03-4FA5-806E-3AA34E44286C,2022-04-03 15:50:10,2022-04-05 14:45:49,,Hazard,Queens,7.0
23320585,29380B0A-3A03-4FA5-806E-3AA34E44286C,2022-04-03 15:50:10,2022-04-05 14:45:49,,Hazard,Queens,6.0
